timestamp,target_x,target_y,raw_x,raw_y,smooth_x,smooth_y
1763246016.016187,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.0494452,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.0826898,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.11592,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.149228,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.1825216,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.2157834,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.2490196,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.2822907,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.315462,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.3486907,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.3819182,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.415152,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.4504871,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.4837453,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.517093,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.5505939,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.5838478,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.6184578,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.6517076,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.6849146,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.718177,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.7514496,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.7865286,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.819787,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.8530326,0.08620898458921145,0.7344924813900566,0.0,0.0,0.0,0.0
1763246016.8863873,0.08620898458921145,0.7344924813900566,-0.11334196891191708,0.0,-0.08068084464398197,0.0
1763246016.919856,0.08620898458921145,0.7344924813900566,-0.2046130952380952,0.0,-0.17274068446097687,0.0
1763246016.9531631,0.08620898458921145,0.7344924813900566,-0.24181547619047616,0.0,-0.21926246280161607,0.0
1763246016.9863677,0.08620898458921145,0.7344924813900566,-0.4070881226053639,0.22030651340996163,-0.3686892650494616,0.1781403195377862
1763246017.020132,0.08620898458921145,0.7344924813900566,-0.4376899696048632,0.2836879432624113,-0.416019451116194,0.256032783298631
1763246017.0540073,0.08620898458921145,0.7344924813900566,-0.46104589114194233,0.45891141942369257,-0.4434739932038648,0.41970856467333717
1763246017.087561,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.48536149758092206,0.4695517827758958
1763246017.1231847,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.49772028469256524,0.4814491374334963
1763246017.1565807,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5027653077982188,0.4861026225750233
1763246017.1899257,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5052488660807499,0.48839816465269725
1763246017.2234087,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5066006370811537,0.4896553126035931
1763246017.2570312,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4931556248716268,0.5055609078054791
1763246017.2904766,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5000873451960814,0.4993447418606638
1763246017.3237836,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5038211561984147,0.4958955552544837
1763246017.357302,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5058053261630737,0.4940402542671274
1763246017.3908367,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5069157318000026,0.49299574689498177
1763246017.424273,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5075607647465946,0.4923870413858221
1763246017.4590485,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5079436809317781,0.4920250162561213
1763246017.4923818,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5081743612624516,0.49180669576006164
1763246017.525569,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5083143254903311,0.49167414585804664
1763246017.5587912,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5083996412661487,0.4915933177249868
1763246017.5919728,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5084517969270279,0.49154389362276224
1763246017.625181,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5084837374162801,0.49151362151593536
1763246017.6584291,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5085033192721289,0.49149506083285416
1763246017.691649,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5085153324037925,0.49148367354719774
1763246017.72496,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4937964645599493,0.506203194459194
1763246017.758183,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5003724038453697,0.49962744540361503
1763246017.7913957,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5039641171453886,0.49603580769878536
1763246017.8248868,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5058833170346781,0.49411664200382743
1763246017.8582149,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49287447970403964,0.5071255057292798
1763246017.891977,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.49995051143170666,0.5000494822663825
1763246017.9252782,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5037521819194437,0.49624781497377307
1763246017.9586356,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4920859081467178,0.5079140907139383
1763246017.9918592,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.4996309275094283,0.5003690720106244
1763246018.02522,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5035964545575633,0.49640354520828106
1763246018.0586772,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.505683921261803,0.4943160786119123
1763246018.0920913,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49281004963847175,0.5071899503164772
1763246018.1255076,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.48691598645843115,0.5130840135216133
1763246018.1593623,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.49738522437070487,0.50261477562172
1763246018.1927006,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5025151634451079,0.4974848365514134
1763246018.2259245,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4916148026624305,0.5083851973362731
1763246018.2591496,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.49943167229319274,0.5005683277062688
1763246018.2923656,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5035011188516081,0.496498881148131
1763246018.3266437,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5056294543851582,0.4943705456147012
1763246018.3600266,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5068153198566696,0.49318468014325034
1763246018.3934598,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4932153898883258,0.506784610111646
1763246018.427126,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5001036015269402,0.4998963984730474
1763246018.4606073,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.50382636493295,0.4961736350670438
1763246018.4950516,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5058046545897665,0.49419534541023014
1763246018.52832,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49283974378985995,0.5071602562101387
1763246018.5615187,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.4999546278692946,0.5000453721307048
1763246018.5947351,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5037570434218106,0.49624295657818907
1763246018.6279485,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49207883461862734,0.5079211653813724
1763246018.661298,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.48658413447949367,0.5134158655205061
1763246018.6944838,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.4972991669637471,0.5027008330362528
1763246018.72766,0.08620898458921145,0.7344924813900566,-0.6175839885632595,0.3824160114367405,-0.5845229608462097,0.41547703915379025
1763246018.7608774,0.08620898458921145,0.7344924813900566,-0.6651270207852195,0.33487297921478054,-0.64009161707312,0.35990838292688
1763246018.7941277,0.08620898458921145,0.7344924813900566,-0.6651270207852195,0.33487297921478054,-0.6540245238176615,0.3459754761823385
1763246018.8274906,0.08620898458921145,0.7344924813900566,-0.6651270207852195,0.33487297921478054,-0.6592673717951731,0.34073262820482675
1763246018.8609037,0.08620898458921145,0.7344924813900566,-0.5763842561707806,0.42361574382921946,-0.6046111351288989,0.3953888648711012
1763246018.894245,0.08620898458921145,0.7344924813900566,-0.5763842561707806,0.42361574382921946,-0.5888364881722687,0.41116351182773136
1763246018.9274693,0.08620898458921145,0.7344924813900566,-0.5403377110694184,0.4596622889305816,-0.5596812521361044,0.4403187478638956
1763246018.9608185,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5283563194026295,0.47164368059737044
1763246018.99416,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49919337808391534,0.5008066219160846
1763246019.0274818,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5028902140465451,0.4971097859534548
1763246019.0606544,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5052609164049642,0.4947390835950357
1763246019.0938666,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49262131894020234,0.5073786810597976
1763246019.127271,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.49984983568428754,0.5001501643157124
1763246019.1605866,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5037032954213756,0.4962967045786243
1763246019.1942577,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.505740799500721,0.49425920049927896
1763246019.2274814,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.49281520291286673,0.5071847970871333
1763246019.260716,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.4999425082267668,0.5000574917732331
1763246019.2939475,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.503750753909395,0.49624924609060495
1763246019.3272545,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5057680291028108,0.4942319708971892
1763246019.360701,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5068946001554502,0.4931053998445498
1763246019.394066,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5075483735973806,0.4924516264026194
1763246019.4274116,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5079364989246874,0.49206350107531255
1763246019.4611695,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4936354014847145,0.5063645985152854
1763246019.4944506,0.08620898458921145,0.7344924813900566,-0.48026681489716505,0.5197331851028348,-0.4872783256208988,0.5127216743791011
1763246019.5276759,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.49756002933287885,0.5024399706671211
1763246019.5609906,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5025998989751852,0.4974001010248148
1763246019.5942008,0.08620898458921145,0.7344924813900566,-0.5085344320188346,0.4914655679811653,-0.5051539218028743,0.49484607819712567
1763246019.6274595,0.08620898458921145,0.7344924813900566,-0.48703494926719276,0.4284103720405862,-0.49654044943865594,0.45275873057417937
1763246019.6607382,0.08620898458921145,0.7344924813900566,-0.46104589114194233,0.24546424759871927,-0.4768591502284435,0.2856701014319788
1763246019.694046,0.08620898458921145,0.7344924813900566,-0.39742410303587855,0.16559337626494938,-0.4238526142513592,0.19511965060808442
1763246019.7272835,0.08620898458921145,0.7344924813900566,-0.37994722955145116,0.11433597185576075,-0.3972774634782793,0.13896082451768954
1763246019.7605913,0.08620898458921145,0.7344924813900566,-0.37994722955145116,0.11433597185576075,-0.38846487497089593,0.12525162654984257
1763246019.795945,0.08620898458921145,0.7344924813900566,-0.37994722955145116,0.0,-0.38464092331035205,0.034458343794923706
1763246019.8291728,0.08620898458921145,0.7344924813900566,-0.37994722955145116,0.0,-0.3826595984756004,0.01397369253351802
1763246019.8624773,0.08620898458921145,0.7344924813900566,-0.37994722955145116,0.0,-0.38155552132966253,0.007090522470572612
1763246019.8958266,0.08620898458921145,0.7344924813900566,-0.36394271272114576,0.0,-0.373103745971227,0.003959895383891256
1763246019.9292412,0.08620898458921145,0.7344924813900566,-0.36394271272114576,0.0,-0.368983640707682,0.002309199099122195
1763246019.9626715,0.08620898458921145,0.7344924813900566,-0.335971855760774,0.0,-0.3510489477107427,0.001376457313647123
1763246019.9960525,0.08620898458921145,0.7344924813900566,-0.3218197135636057,0.0,-0.335227580513359,0.0008304710396328976
1763246023.078759,-0.5844162116476275,-0.6475988079717525,-0.18344883815735832,-0.3974724826742764,-0.18617237530205977,-0.3981167405791822
1763246023.1120996,-0.5844162116476275,-0.6475988079717525,-0.18344883815735832,-0.3974724826742764,-0.18506407007815473,-0.39786490478491476
1763246023.145377,-0.5844162116476275,-0.6475988079717525,-0.18344883815735832,-0.3974724826742764,-0.1844203650898453,-0.39771226822815287
1763246023.1786857,-0.5844162116476275,-0.6475988079717525,-0.1487462813429664,-0.4143646408839779,-0.16486242189930536,-0.4055918288265612
1763246023.2135587,-0.5844162116476275,-0.6475988079717525,-0.1487462813429664,-0.4143646408839779,-0.1569722631022421,-0.4094955399193357
1763246023.247036,-0.5844162116476275,-0.6475988079717525,-0.1487462813429664,-0.4143646408839779,-0.1532987259814657,-0.41155170357026255
1763246023.2819397,-0.5844162116476275,-0.6475988079717525,-0.1487462813429664,-0.4143646408839779,-0.15138761228800834,-0.41269632779577087
1763246023.3153014,-0.5844162116476275,-0.6475988079717525,-0.1487462813429664,-0.4143646408839779,-0.1503144804895164,-0.4133616617955426
1763246023.3486602,-0.5844162116476275,-0.6475988079717525,-0.11096316023080333,-0.43275632490013316,-0.12825719496481564,-0.4228015337438251
1763246023.3818755,-0.5844162116476275,-0.6475988079717525,-0.11096316023080333,-0.43275632490013316,-0.11961279824398888,-0.4273304955726376
1763246023.4151797,-0.5844162116476275,-0.6475988079717525,-0.11096316023080333,-0.43275632490013316,-0.11571558611642868,-0.4296469045104472
1763246023.448647,-0.5844162116476275,-0.6475988079717525,-0.11096316023080333,-0.43275632490013316,-0.11370766452577054,-0.43092152920309995
1763246023.4819975,-0.5844162116476275,-0.6475988079717525,-0.11096316023080333,-0.43275632490013316,-0.11258991085890774,-0.43165583491256787
1763246023.5152962,-0.5844162116476275,-0.6475988079717525,-0.11096316023080333,-0.43275632490013316,-0.11194143834120486,-0.4320899987496061
1763246023.5485816,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.03239030428836503,-0.4423134706709109
1763246023.5818603,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.01345758026219419,-0.4471480401776557
1763246023.6151793,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.00688668011571518,-0.449596749468864
1763246023.6484993,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.0038578939209435756,-0.45093698106705965
1763246023.681774,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.0022525361443491054,-0.4517065179965165
1763246023.7150404,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-0.0013435096210112024,-0.4633803482442024
1763246023.7482827,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.0008108790187129377,-0.45887965722255986
1763246023.7814794,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.0004927926397576536,-0.45631212962024403
1763246023.8147001,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.0003007189168026705,-0.4548886791166238
1763246023.8479354,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.0001839652605753541,-0.45407237079099416
1763246023.8845687,-0.5844162116476275,-0.6475988079717525,0.0,-0.4528564793311658,-0.00011273002826225614,-0.4535923930303899
1763246023.9179003,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-6.9132174899897e-05,-0.4641010339995295
1763246023.9512093,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-4.241854590971679e-05,-0.4690740901947615
1763246023.984483,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-2.6036300507013617e-05,-0.47158504171957016
1763246024.0177286,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-1.59843192434951e-05,-0.4729559613405042
1763246024.0516157,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-9.81446380599373e-06,-0.47374145821413727
1763246024.0848947,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-6.026601397584079e-06,-0.47420499262023835
1763246024.1181304,-0.5844162116476275,-0.6475988079717525,0.0,-0.4749147588894301,-3.700832010991049e-06,-0.47448284212731906
1763246024.151453,-0.5844162116476275,-0.6475988079717525,0.0,-0.49923195084485406,-2.272685386397186e-06,-0.48705803125576275
1763246024.184709,-0.5844162116476275,-0.6475988079717525,0.0,-0.49923195084485406,-1.395684430989487e-06,-0.49276438382316046
1763246024.2179668,-0.5844162116476275,-0.6475988079717525,0.0,-0.49923195084485406,-8.571168937157552e-07,-0.49557507075972285
1763246024.2513025,-0.5844162116476275,-0.6475988079717525,0.0,-0.49923195084485406,-5.263757822323251e-07,-0.4970897186633484
1763246024.284637,-0.5844162116476275,-0.6475988079717525,0.0,-0.49923195084485406,-3.232612098179311e-07,-0.4979522132559627
1763246024.3182206,-0.5844162116476275,-0.6475988079717525,0.08094981111710743,-0.526173772261198,0.05336768454412765,-0.5126712081939078
1763246024.3514407,-0.5844162116476275,-0.6475988079717525,0.08094981111710743,-0.526173772261198,0.06873326247310962,-0.5191119131116704
1763246024.3847394,-0.5844162116476275,-0.6475988079717525,0.08094981111710743,-0.526173772261198,0.07456577478957088,-0.5222113994167854
1763246024.4179826,-0.5844162116476275,-0.6475988079717525,0.14261266400456366,-0.5561893896177981,0.11810920989405485,-0.5407692491773868
1763246024.4512095,-0.5844162116476275,-0.6475988079717525,0.14261266400456366,-0.5561893896177981,0.13140225755434065,-0.5483173386172613
1763246024.4863844,-0.5844162116476275,-0.6475988079717525,0.2897617514488088,-0.6278171281390856,0.2515586384138076,-0.600392083759642
1763246024.5195827,-0.5844162116476275,-0.6475988079717525,0.2897617514488088,-0.6278171281390856,0.2750549931870542,-0.615631164854669
1763246024.5527713,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3210692093342701,-0.6381583002499416
1763246024.5859714,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3342196234578029,-0.6464785252358407
1763246024.6191933,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3393759584298706,-0.6502162710449158
1763246024.6524081,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.34188756053505864,-0.652149398367381
1763246024.6857116,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.34325084422122604,-0.6532279748985805
1763246024.7188976,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3440320726011301,-0.6538547989610406
1763246024.752127,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.36818305030928633,-0.6312482847112457
1763246024.7853627,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3572479405884217,-0.6425529873606207
1763246024.8219068,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3517278376309696,-0.6481824750201342
1763246024.8551373,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.37038264255927283,-0.6295918771896754
1763246024.8884275,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.35801590347108425,-0.641975771818917
1763246024.9216354,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3725272187847397,-0.6274702959296783
1763246024.954883,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.35875025849808506,-0.6412489969089592
1763246024.9881737,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3523222398848101,-0.6476774514267052
1763246025.0214462,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.34919595170132517,-0.6508038931596591
1763246025.0546575,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.34752966777274846,-0.6524702466980397
1763246025.0890265,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.36896989591770035,-0.6310300801782938
1763246025.1223543,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3776640446240169,-0.6223359462075481
1763246025.1557524,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.36062162616475535,-0.639378371216403
1763246025.1891766,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3531324687736713,-0.6468675301853022
1763246025.2226417,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3496056914581359,-0.6503943080300723
1763246025.2559695,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3697036241960729,-0.6302963756630143
1763246025.2891893,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.35776997766696317,-0.6422300222862487
1763246025.322577,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3518978032170632,-0.6481021967626533
1763246025.3559494,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3703913520075687,-0.6296086479867959
1763246025.3895197,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.37823215492254747,-0.6217678450752471
1763246025.4229097,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.38188143208488107,-0.6181185679140431
1763246025.4563382,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.38378504193072677,-0.6162149580686885
1763246025.4896903,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.38485016269324207,-0.6151498373064228
1763246025.5230393,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3627036054840541,-0.6372963945158538
1763246025.5562298,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3741124081329011,-0.6258875918670671
1763246025.589477,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3592438670515871,-0.6407561329484033
1763246025.6227524,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3525281326639283,-0.6474718673360678
1763246025.656253,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.37055293710305165,-0.6294470628969473
1763246025.6896322,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3782997909050434,-0.6217002090949562
1763246025.7229962,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.36080352359841883,-0.6391964764015811
1763246025.7562144,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.3531982873372102,-0.6468017126627897
1763246025.7895403,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3707732357732212,-0.6292267642267788
1763246025.822775,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3783951326559013,-0.6216048673440988
1763246025.8578181,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.3819473279939115,-0.6180526720060886
1763246025.891032,-0.5844162116476275,-0.6475988079717525,0.3864065449968534,-0.6135934550031467,0.383820288838714,-0.6161797111612861
1763246025.9243648,-0.5844162116476275,-0.6475988079717525,0.3451981195433177,-0.6548018804566823,0.36241543522969877,-0.6375845647703012
